"id","poskod","lokasi","bandar","negeri"
"3285","08000","Taman Permata Semarak","Sungai Petani","KDH"
"3286","08000","Taman Permata","Sungai Petani","KDH"
"3287","08000","Taman Peruda 2","Sungai Petani","KDH"
"3288","08000","Taman Peruda Utama","Sungai Petani","KDH"
"3289","08000","Taman Perusahaan Ringan Padang Temusu","Sungai Petani","KDH"
"3290","08000","Taman Petani Jaya","Sungai Petani","KDH"
"3291","08000","Taman Pinang Emas","Sungai Petani","KDH"
"3292","08000","Taman Pinang Tunggal","Sungai Petani","KDH"
"3293","08000","Taman Ria Indah","Sungai Petani","KDH"
"3294","08000","Taman Ria Murni","Sungai Petani","KDH"
"3295","08000","Taman Ria","Sungai Petani","KDH"
"3296","08000","Taman Ros","Sungai Petani","KDH"
"3297","08000","Taman Sejahtera","Sungai Petani","KDH"
"3298","08000","Taman Sejati Gold ","Sungai Petani","KDH"
"3299","08000","Taman Sejati Indah","Sungai Petani","KDH"
"3300","08000","Taman Sejati","Sungai Petani","KDH"
"3301","08000","Taman Semangat Indah","Sungai Petani","KDH"
"3302","08000","Taman Semangat","Sungai Petani","KDH"
"3303","08000","Taman Semarak","Sungai Petani","KDH"
"3304","08000","Taman Sentosa","Sungai Petani","KDH"
"3305","08000","Taman Sepakat","Sungai Petani","KDH"
"3306","08000","Taman Seraya","Sungai Petani","KDH"
"3307","08000","Taman Seri Astana ","Sungai Petani","KDH"
"3308","08000","Taman Seri Baiduri","Sungai Petani","KDH"
"3309","08000","Taman Seri Gadong","Sungai Petani","KDH"
"3310","08000","Taman Seri Impian","Sungai Petani","KDH"
"3311","08000","Taman Seri Menanti","Sungai Petani","KDH"
"3312","08000","Taman Seri Mutiara","Sungai Petani","KDH"
"3313","08000","Taman Seri Putera","Sungai Petani","KDH"
"3314","08000","Taman Seri Songket","Sungai Petani","KDH"
"3315","08000","Taman Seri Tanjung","Sungai Petani","KDH"
"3316","08000","Taman Seri Wang","Sungai Petani","KDH"
"3317","08000","Taman Serindik","Sungai Petani","KDH"
"3318","08000","Taman Seruling Indah","Sungai Petani","KDH"
"3319","08000","Taman Seruling","Sungai Petani","KDH"
"3320","08000","Taman Setia Jaya","Sungai Petani","KDH"
"3321","08000","Taman Siaran Aman Jaya","Sungai Petani","KDH"
"3322","08000","Taman Sidam","Sungai Petani","KDH"
"3323","08000","Taman Sinar Baiduri","Sungai Petani","KDH"
"3324","08000","Taman Sinar Intan","Sungai Petani","KDH"
"3325","08000","Taman Sinar Permata","Sungai Petani","KDH"
"3326","08000","Taman Songket Indah","Sungai Petani","KDH"
"3327","08000","Taman Sri Baiduri","Sungai Petani","KDH"
"3328","08000","Taman Sri Bayu 2","Sungai Petani","KDH"
"3329","08000","Taman Sri Bayu","Sungai Petani","KDH"
"3330","08000","Taman Sri Cendana","Sungai Petani","KDH"
"3331","08000","Taman Sri Emas","Sungai Petani","KDH"
"3332","08000","Taman Sri Gedong","Sungai Petani","KDH"
"3333","08000","Taman Sri Telok Wang","Sungai Petani","KDH"
"3334","08000","Taman Sri Wang","Sungai Petani","KDH"
"3335","08000","Taman Sri Wangi","Sungai Petani","KDH"
"3336","08000","Taman Sungai Lalang (1 - 2)","Sungai Petani","KDH"
"3337","08000","Taman Sutera Idaman","Sungai Petani","KDH"
"3338","08000","Taman Sutera Jaya","Sungai Petani","KDH"
"3339","08000","Taman Sutera","Sungai Petani","KDH"
"3340","08000","Taman Sutra Suria","Sungai Petani","KDH"
"3341","08000","Taman Telok Baiduri","Sungai Petani","KDH"
"3342","08000","Taman Teratai Indah","Sungai Petani","KDH"
"3343","08000","Taman Teratai Mekar","Sungai Petani","KDH"
"3344","08000","Taman Teratai","Sungai Petani","KDH"
"3345","08000","Taman Tiong","Sungai Petani","KDH"
"3346","08000","Taman Tuanku Aminah","Sungai Petani","KDH"
"3347","08000","Taman Tuanku Hamimah","Sungai Petani","KDH"
"3348","08000","Taman Widuri","Sungai Petani","KDH"
"3349","08000","Taman Wira Jaya","Sungai Petani","KDH"
"3350","08000","Taman Wira","Sungai Petani","KDH"
"3351","08007","Sungai Petani - Peti surat","Sungai Petani","KDH"
"3352","08009","Sungai Petani - Beg berkunci","Sungai Petani","KDH"
"3353","08010","Bukit Belachan","Sungai Petani","KDH"
"3354","08010","Bukit Selambau","Sungai Petani","KDH"
"3355","08010","Bumi Muda Estate","Sungai Petani","KDH"
"3356","08010","Kampung Baru Bukit Selambau","Sungai Petani","KDH"
"3357","08010","Kampung Batu Belachan","Sungai Petani","KDH"
"3358","08010","Kampung Bukit Terabak","Sungai Petani","KDH"
"3359","08010","Kampung Haji Hashim","Sungai Petani","KDH"
"3360","08010","Kampung Haji Hassan","Sungai Petani","KDH"
"3361","08010","Kampung Haji Mangon","Sungai Petani","KDH"
"3362","08010","Kampung Haji Mehat","Sungai Petani","KDH"
"3363","08010","Kampung Haji Safar","Sungai Petani","KDH"
"3364","08010","Kampung Jerai","Sungai Petani","KDH"
"3365","08010","Kampung Klinik","Sungai Petani","KDH"
"3366","08010","Kampung Kuala Sin","Sungai Petani","KDH"
"3367","08010","Kampung Lima Puluh Relong","Sungai Petani","KDH"
"3368","08010","Kampung Lubok Batu","Sungai Petani","KDH"
"3369","08010","Kampung Pegawai","Sungai Petani","KDH"
"3370","08010","Kampung Penghulu Tua","Sungai Petani","KDH"
"3371","08010","Kampung Perak","Sungai Petani","KDH"
"3372","08010","Kampung Serungkup","Sungai Petani","KDH"
"3373","08010","Kampung Sin Heng Estate","Sungai Petani","KDH"
"3374","08010","Kampung Sungai Anak Ikan","Sungai Petani","KDH"
"3375","08010","Kampung Sungai Gajah","Sungai Petani","KDH"
"3376","08010","Kampung Sungai Nyior","Sungai Petani","KDH"
"3377","08010","Kampung Tengkorak Batu","Sungai Petani","KDH"
"3378","08010","Kebun 400","Sungai Petani","KDH"
"3379","08010","Kongsi Tiga","Sungai Petani","KDH"
"3380","08010","Poh Lim Estate","Sungai Petani","KDH"
"3381","08010","Simpang Kuala Sin","Sungai Petani","KDH"
"3382","08100","Bedong","Bedong","KDH"
"3383","08100","Bujang","Bedong","KDH"
"3384","08100","Bukit Merah","Bedong","KDH"
"3385","08100","Kampung Bakar Sampah","Bedong","KDH"
"3386","08100","Kampung Baru Bedong","Bedong","KDH"
"3387","08100","Kampung Batu Hampar","Bedong","KDH"
"3388","08100","Kampung Bendang Dalam","Bedong","KDH"
"3389","08100","Kampung Haji Ngah","Bedong","KDH"
"3390","08100","Kampung Kuala Muda Estate","Bedong","KDH"
"3391","08100","Kampung Lebai Ali","Bedong","KDH"
"3392","08100","Kampung Matang Samak","Bedong","KDH"
"3393","08100","Kampung Pengkalan Bujang","Bedong","KDH"
"3394","08100","Kampung Pinang","Bedong","KDH"
"3395","08100","Kampung Pisang","Bedong","KDH"
"3396","08100","Kampung Semeling","Bedong","KDH"
"3397","08100","Kampung Sungai Keluang","Bedong","KDH"
"3398","08100","Kampung Sungai Tok Pawang","Bedong","KDH"
"3399","08100","Kampung Telaga China","Bedong","KDH"
"3400","08100","Kampung Telok","Bedong","KDH"
"3401","08100","Kampung Tempoyak","Bedong","KDH"
"3402","08100","Kampung Tupah","Bedong","KDH"
"3403","08100","Ladang Sungai Bongkok","Bedong","KDH"
"3404","08100","Semiling","Bedong","KDH"
"3405","08100","Sungai Lalang","Bedong","KDH"
"3406","08100","Taman Bandar Baru","Bedong","KDH"
"3407","08100","Taman Bersatu Maju","Bedong","KDH"
"3408","08100","Taman Desa Budiman","Bedong","KDH"
"3409","08100","Taman Harmoni","Bedong","KDH"
"3410","08100","Taman Lembah Bujang (Fasa 1 & 2)","Bedong","KDH"
"3411","08100","Taman Mesra Indah","Bedong","KDH"
"3412","08100","Taman Permai (Fasa 2)","Bedong","KDH"
"3413","08100","Taman Permaipura Mesra","Bedong","KDH"
"3414","08100","Taman Permaipura Murni","Bedong","KDH"
"3415","08100","Taman Sinar Mentari","Bedong","KDH"
"3416","08100","Thye Seng Estate","Bedong","KDH"
"3417","08110","Kampung Huma","Bedong","KDH"
"3418","08110","Kampung Paya","Bedong","KDH"
"3419","08110","Kampung Singkir Darat","Bedong","KDH"
"3420","08110","Kampung Singkir Genting","Bedong","KDH"
"3421","08110","Kampung Singkir Kedai Keling","Bedong","KDH"
"3422","08110","Kampung Singkir Laut","Bedong","KDH"
"3423","08110","Kampung Singkir","Bedong","KDH"
"3424","08110","Kampung Sungai Deraka","Bedong","KDH"
"3425","08110","Kampung Sungai Pial","Bedong","KDH"
"3426","08110","Rancangan Tanah Jilid 1 - 2","Bedong","KDH"
"3427","08110","Taman Sri Mesra","Bedong","KDH"
"3428","08200","Kampung Balong Ayam","Sik","KDH"
"3429","08200","Kampung Banggol Dedap","Sik","KDH"
"3430","08200","Kampung Banggol Selayang","Sik","KDH"
"3431","08200","Kampung Banggol","Sik","KDH"
"3432","08200","Kampung Batu Lapan","Sik","KDH"
"3433","08200","Kampung Belimbing","Sik","KDH"
"3434","08200","Kampung Bendang Man","Sik","KDH"
"3435","08200","Kampung Bendang Tebal","Sik","KDH"
"3436","08200","Kampung Bendang Temenggiat","Sik","KDH"
"3437","08200","Kampung Charok Kamuning","Sik","KDH"
"3438","08200","Kampung Charok Kelian","Sik","KDH"
"3439","08200","Kampung Charok Kit","Sik","KDH"
"3440","08200","Kampung Charok Kudong","Sik","KDH"
"3441","08200","Kampung Charok Padang","Sik","KDH"
"3442","08200","Kampung Charok Pelandok","Sik","KDH"
"3443","08200","Kampung Charok Rambai","Sik","KDH"
"3444","08200","Kampung Charok Sejok","Sik","KDH"
"3445","08200","Kampung Charok Sireh","Sik","KDH"
"3446","08200","Kampung Chepir","Sik","KDH"
"3447","08200","Kampung Chong","Sik","KDH"
"3448","08200","Kampung Hujong Bechah","Sik","KDH"
"3449","08200","Kampung Hujung Bandar","Sik","KDH"
"3450","08200","Kampung Hujung Tandop","Sik","KDH"
"3451","08200","Kampung Jelutong","Sik","KDH"
"3452","08200","Kampung Jering","Sik","KDH"
"3453","08200","Kampung Joget","Sik","KDH"
"3454","08200","Kampung Kemelong","Sik","KDH"
"3455","08200","Kampung Kerawai","Sik","KDH"
"3456","08200","Kampung Lalang","Sik","KDH"
"3457","08200","Kampung Lubok Besar","Sik","KDH"
"3458","08200","Kampung Namek","Sik","KDH"
"3459","08200","Kampung Paya Terendam","Sik","KDH"
"3460","08200","Kampung Sadu","Sik","KDH"
"3461","08200","Kampung Sedu","Sik","KDH"
"3462","08200","Kampung Sena","Sik","KDH"
"3463","08200","Kampung Sungai Batang","Sik","KDH"
"3464","08200","Kampung Sungai Senam","Sik","KDH"
"3465","08200","Kampung Tanjong","Sik","KDH"
"3466","08200","Kampung Titi Semang","Sik","KDH"
"3467","08200","Nanir","Sik","KDH"
"3468","08200","Tanjung Dawai","Sik","KDH"
"3469","08210","Gulau","Sik","KDH"
"3470","08210","Kampung Baru Nami","Sik","KDH"
"3471","08210","Kampung Batu Seketul","Sik","KDH"
"3472","08210","Kampung Belantek","Sik","KDH"
"3473","08210","Kampung Bukit Batu","Sik","KDH"
"3474","08210","Kampung Bukit Berangan","Sik","KDH"
"3475","08210","Kampung Cerok Pisang","Sik","KDH"
"3476","08210","Kampung Cerok Tenang","Sik","KDH"
"3477","08210","Kampung Charok Sedau","Sik","KDH"
"3478","08210","Kampung Danglau","Sik","KDH"
"3479","08210","Kampung Gubir","Sik","KDH"
"3480","08210","Kampung Gulau","Sik","KDH"
"3481","08210","Kampung Jurong","Sik","KDH"
"3482","08210","Kampung Kota Aur","Sik","KDH"
"3483","08210","Kampung Kuala Beris","Sik","KDH"
"3484","08210","Kampung Kubang Kesom","Sik","KDH"
"3485","08210","Kampung Landai","Sik","KDH"
"3486","08210","Kampung Lubok Jerai","Sik","KDH"
"3487","08210","Kampung Lubok Nami","Sik","KDH"
"3488","08210","Kampung Lutang","Sik","KDH"
"3489","08210","Kampung Perangin","Sik","KDH"
"3490","08210","Kampung Perangkap","Sik","KDH"
"3491","08210","Kampung Pinang","Sik","KDH"
"3492","08210","Kampung Sungai Kap","Sik","KDH"
"3493","08210","Kampung Surau","Sik","KDH"
"3494","08210","Kampung Tanjong Piring","Sik","KDH"
"3495","08210","Sik","Sik","KDH"
"3496","08300","Gurun","Gurun","KDH"
"3497","08300","Kampung Baru Gurun","Gurun","KDH"
"3498","08300","Kampung Batu 21","Gurun","KDH"
"3499","08300","Kampung Belakang Sekolah Gurun","Gurun","KDH"
"3500","08300","Kampung Bongkok","Gurun","KDH"
"3501","08300","Kampung Gual Nanas","Gurun","KDH"
"3502","08300","Kampung Guar Jumaat","Gurun","KDH"
"3503","08300","Kampung Jelatang","Gurun","KDH"
"3504","08300","Kampung Kilang Papan","Gurun","KDH"
"3505","08300","Kampung Masjid Baru","Gurun","KDH"
"3506","08300","Kampung Padang Bongkok","Gurun","KDH"
"3507","08300","Kampung Pulau Chengai","Gurun","KDH"
"3508","08300","Kampung Sungai Badak","Gurun","KDH"
"3509","08300","Kampung Sungai Ibor","Gurun","KDH"
"3510","08300","Kampung Sungai Kunyit","Gurun","KDH"
"3511","08300","Kem Hobart","Gurun","KDH"
"3512","08300","Ladang Chin Hong","Gurun","KDH"
"3513","08300","Ladang Choon Hong","Gurun","KDH"
"3514","08300","Ladang Habsah","Gurun","KDH"
"3515","08300","Ladang Hor Soon","Gurun","KDH"
"3516","08300","Ladang Lenton","Gurun","KDH"
"3517","08300","Ladang Lim Heng Tong","Gurun","KDH"
"3518","08300","Ladang Soon Lee","Gurun","KDH"
"3519","08300","Ladang Sungai Padu","Gurun","KDH"
"3520","08300","Ladang Tai Cheang","Gurun","KDH"
"3521","08300","Ladang Thor Boon Tham","Gurun","KDH"
"3522","08300","Ladang Thye Lye","Gurun","KDH"
"3523","08300","Ladang Tzi Cheang","Gurun","KDH"
"3524","08300","Ladang Wong Jee","Gurun","KDH"
"3525","08300","Ladang Yeoh Eng","Gurun","KDH"
"3526","08300","Ladang Yom Long","Gurun","KDH"
"3527","08300","Nami","Gurun","KDH"
"3528","08300","Taman Berjaya","Gurun","KDH"
"3529","08300","Taman Gurun Indah","Gurun","KDH"
"3530","08300","Taman Jerai Harmoni","Gurun","KDH"
"3531","08300","Taman Jerai Indah","Gurun","KDH"
"3532","08300","Taman Jerai Maju","Gurun","KDH"
"3533","08300","Taman Jerai Mas","Gurun","KDH"
"3534","08300","Taman Lindungan Jerai","Gurun","KDH"
"3535","08300","Taman Puteri Lanjeda","Gurun","KDH"
"3536","08300","Taman Ria Mesra Fasa 2","Gurun","KDH"
"3537","08320","Desa Jaya","Jeniang","KDH"
"3538","08320","Kampung Banggol Luar","Jeniang","KDH"
"3539","08320","Kampung Banggol","Jeniang","KDH"
"3540","08320","Kampung Baru Kura","Jeniang","KDH"
"3541","08320","Kampung Bentong Dalam","Jeniang","KDH"
"3542","08320","Kampung Bentong","Jeniang","KDH"
"3543","08320","Kampung Bukit Hangus","Jeniang","KDH"
"3544","08320","Kampung Charok Tala","Jeniang","KDH"
"3545","08320","Kampung Dahaman","Jeniang","KDH"
"3546","08320","Kampung Dusun Pengapit","Jeniang","KDH"
"3547","08320","Kampung Gajah Puteh","Jeniang","KDH"
"3548","08320","Kampung Jeram Buaya","Jeniang","KDH"
"3549","08320","Kampung Kota Bukit","Jeniang","KDH"
"3550","08320","Kampung Kuala Berok","Jeniang","KDH"
"3551","08320","Kampung Kuala Hai","Jeniang","KDH"
"3552","08320","Kampung Kuala Kerik","Jeniang","KDH"
"3553","08320","Kampung Kuala Ruman","Jeniang","KDH"
"3554","08320","Kampung Kubang Yoi","Jeniang","KDH"
"3555","08320","Kampung Kura","Jeniang","KDH"
"3556","08320","Kampung Langgok Tanjong","Jeniang","KDH"
"3557","08320","Kampung Masjid","Jeniang","KDH"
"3558","08320","Kampung Padang Besar","Jeniang","KDH"
"3559","08320","Kampung Padang Chichak","Jeniang","KDH"
"3560","08320","Kampung Padang Pulut","Jeniang","KDH"
"3561","08320","Kampung Parit","Jeniang","KDH"
"3562","08320","Kampung Pasir Pokok","Jeniang","KDH"
"3563","08320","Kampung Pengkalan Raja","Jeniang","KDH"
"3564","08320","Kampung Pokok Jerai","Jeniang","KDH"
"3565","08320","Kampung Sungai Semiar","Jeniang","KDH"
"3566","08320","Kampung Sungai Setar","Jeniang","KDH"
"3567","08320","Kampung Tala","Jeniang","KDH"
"3568","08320","Kampung Tanjong","Jeniang","KDH"
"3569","08320","Kampung Tengah","Jeniang","KDH"
"3570","08320","Taman Ria Mesra","Jeniang","KDH"
"3571","08330","Kampung Baru Bukit Kuang","Gurun","KDH"
"3572","08330","Kampung Baru Paya Mengkuang","Gurun","KDH"
"3573","08330","Kampung Chempedak","Gurun","KDH"
"3574","08330","Kampung Jalan Kilang Bata","Gurun","KDH"
"3575","08330","Kampung Kubur Lama","Gurun","KDH"
"3576","08330","Kampung Lubuk Reba","Gurun","KDH"
"3577","08330","Kampung Paya Serdang","Gurun","KDH"
"3578","08330","Kampung Selamat Air Puteh","Gurun","KDH"
"3579","08330","Kampung Tok Aris","Gurun","KDH"
"3580","08330","LKTP Bukit Kuang","Gurun","KDH"
"3581","08330","LKTP Paya Mengkuang","Gurun","KDH"
"3582","08330","Padang Lembu","Gurun","KDH"
"3583","08340","Bandar Baru Beris Jaya","Sik","KDH"
"3584","08340","Batu 5 Sik","Sik","KDH"
"3585","08340","Kampung Bandar","Sik","KDH"
"3586","08340","Kampung Baru Seri Dacing","Sik","KDH"
"3587","08340","Kampung Batu Besar","Sik","KDH"
"3588","08340","Kampung Charok Malau","Sik","KDH"
"3589","08340","Kampung Charok Tualang","Sik","KDH"
"3590","08340","Kampung Merbau Kudong","Sik","KDH"
"3591","08340","Kampung Sungai Namek","Sik","KDH"
"3592","08340","Kampung Tanjong Besar","Sik","KDH"
"3593","08340","Kampung Teloi","Sik","KDH"
"3594","08340","Kampung Tupai","Sik","KDH"
"3595","08340","Perumahan Keda Sik Dalam","Sik","KDH"
"3596","08340","Perumahan Keda Sik Kota A","Sik","KDH"
"3597","08340","Perumahan Keda Sik","Sik","KDH"
"3598","08340","Taman Aked","Sik","KDH"
"3599","08340","Taman Makmur","Sik","KDH"
"3600","08340","Taman Seroja","Sik","KDH"
"3601","08340","Taman Sri Enggang","Sik","KDH"
"3602","08400","Kampung Badong","Merbok","KDH"
"3603","08400","Kampung Banggol","Merbok","KDH"
"3604","08400","Kampung Baru Merbok","Merbok","KDH"
"3605","08400","Kampung Belau","Merbok","KDH"
"3606","08400","Kampung Bukit Haji Omar","Merbok","KDH"
"3607","08400","Kampung Hilir","Merbok","KDH"
"3608","08400","Kampung Jilid","Merbok","KDH"
"3609","08400","Kampung Merbok","Merbok","KDH"
"3610","08400","Kampung Padang Sora","Merbok","KDH"
"3611","08400","Kampung Pasir","Merbok","KDH"
"3612","08400","Kampung Singkir Badong","Merbok","KDH"
"3613","08400","Merbok","Merbok","KDH"
"3614","08400","Simpang Tiga Pasir","Merbok","KDH"
"3615","08400","Taman Sepakat","Merbok","KDH"
"3616","08407","Merbok - Peti surat","Merbok","KDH"
"3617","08409","Merbok - Beg berkunci","Merbok","KDH"
"3618","08500","Alor Nibong","Kota Kuala Muda","KDH"
"3619","08500","Batas Ban","Kota Kuala Muda","KDH"
"3620","08500","Batu Lintang","Kota Kuala Muda","KDH"
"3621","08500","Bukit Kechik","Kota Kuala Muda","KDH"
"3622","08500","Kampung Alor Bemban","Kota Kuala Muda","KDH"
"3623","08500","Kampung Alor Jawi","Kota Kuala Muda","KDH"
"3624","08500","Kampung Bakar Arang","Kota Kuala Muda","KDH"
"3625","08500","Kampung Batu 45 (Hutan Gelam)","Kota Kuala Muda","KDH"
"3626","08500","Kampung Bukit Berangan","Kota Kuala Muda","KDH"
"3627","08500","Kampung Bukit Berapit","Kota Kuala Muda","KDH"
"3628","08500","Kampung Bukit Damar","Kota Kuala Muda","KDH"
"3629","08500","Kampung Bukit Kecil Simpor","Kota Kuala Muda","KDH"
"3630","08500","Kampung Bukit Meriam","Kota Kuala Muda","KDH"
"3631","08500","Kampung Bukit Pantai","Kota Kuala Muda","KDH"
"3632","08500","Kampung Bukit Perah","Kota Kuala Muda","KDH"
"3633","08500","Kampung Bukit Petai","Kota Kuala Muda","KDH"
"3634","08500","Kampung Bukit Tukang Jusoh","Kota Kuala Muda","KDH"
"3635","08500","Kampung Dusun Tua","Kota Kuala Muda","KDH"
"3636","08500","Kampung Haji Kudong","Kota Kuala Muda","KDH"
"3637","08500","Kampung Hujong Matang","Kota Kuala Muda","KDH"
"3638","08500","Kampung Kepala Jalan","Kota Kuala Muda","KDH"
"3639","08500","Kampung Komoi","Kota Kuala Muda","KDH"
"3640","08500","Kampung Kubang Jambu","Kota Kuala Muda","KDH"
"3641","08500","Kampung Kubang Siam","Kota Kuala Muda","KDH"
"3642","08500","Kampung Lembah","Kota Kuala Muda","KDH"
"3643","08500","Kampung Masjid Batu","Kota Kuala Muda","KDH"
"3644","08500","Kampung Masjid","Kota Kuala Muda","KDH"
"3645","08500","Kampung Nangka","Kota Kuala Muda","KDH"
"3646","08500","Kampung Padang Binjal","Kota Kuala Muda","KDH"
"3647","08500","Kampung Padang Kubu","Kota Kuala Muda","KDH"
"3648","08500","Kampung Padang Limau","Kota Kuala Muda","KDH"
"3649","08500","Kampung Padang Regent","Kota Kuala Muda","KDH"
"3650","08500","Kampung Padang Salim","Kota Kuala Muda","KDH"
"3651","08500","Kampung Pantai Merdeka","Kota Kuala Muda","KDH"
"3652","08500","Kampung Paya","Kota Kuala Muda","KDH"
"3653","08500","Kampung Pengkalan Bukit Kecil","Kota Kuala Muda","KDH"
"3654","08500","Kampung Pengkalan Bukit Lintang","Kota Kuala Muda","KDH"
"3655","08500","Kampung Perlis","Kota Kuala Muda","KDH"
"3656","08500","Kampung Permatang Bagan","Kota Kuala Muda","KDH"
"3657","08500","Kampung Permatang Batu","Kota Kuala Muda","KDH"
"3658","08500","Kampung Permatang Bukit Lintang","Kota Kuala Muda","KDH"
